index,target,actual,predicted,abs_error,percent_error
115,Melt(K),909.0,907.4568336801067,1.5431663198933165,0.16976527171543618
116,Melt(K),983.0,987.2105795417967,4.210579541796733,0.42833972958257666
117,Melt(K),1019.0,1020.9053276358088,1.905327635808817,0.18698014090371098
118,Melt(K),1045.0,1047.3588258644213,2.3588258644213056,0.22572496310251708
119,Melt(K),814.0,812.8572531444909,1.142746855509131,0.14038659158588815
120,Melt(K),804.0,803.2930972865868,0.7069027134132284,0.0879232230613467
121,Melt(K),796.0,796.4864752028653,0.48647520286533563,0.06111497523433857
122,Melt(K),788.0,789.5530733288888,1.553073328888786,0.19709052397065785
123,Melt(K),782.0,781.947816557242,0.052183442757950615,0.006673074521477052
124,Melt(K),774.0,775.1953320636525,1.1953320636524722,0.1544356671385621
125,Melt(K),769.0,769.7351266443779,0.7351266443779423,0.09559514231182592
126,Melt(K),768.0,767.2664052547265,0.7335947452735354,0.09552014912415813
127,Melt(K),768.0,767.4600640770147,0.5399359229852507,0.07030415663870443
128,Melt(K),772.0,770.8701424477106,1.1298575522894225,0.14635460521883692
129,Melt(K),778.0,777.4589328537827,0.5410671462173013,0.06954590568345767
130,Melt(K),778.0,777.6734088304776,0.3265911695224304,0.04197829942447686
131,Melt(K),771.0,770.9144978317893,0.08550216821072354,0.011089775384010821
132,Melt(K),750.0,747.6317740188852,2.368225981114847,0.3157634641486458
133,Melt(K),714.0,713.7799475203296,0.22005247967035757,0.030819675023859558
134,Melt(K),661.0,660.5606816494194,0.4393183505806064,0.06646268541310223
135,Melt(K),654.0,655.6264927948883,1.6264927948883496,0.24869920411136806
136,Melt(K),686.0,684.2744258172987,1.7255741827012798,0.2515414260497489
137,Melt(K),715.0,715.2737664131482,0.27376641314822336,0.0382890088319193
138,Melt(K),730.0,729.8797771061968,0.12022289380320217,0.016468889562082464
139,Melt(K),733.0,731.8605858645813,1.1394141354187468,0.1554453117897333
140,Melt(K),783.0,779.8960604221038,3.103939577896199,0.3964162934733327
141,Melt(K),748.0,765.331357806459,17.331357806458982,2.3170264447137643
142,Melt(K),919.0,918.7755777249581,0.2244222750418885,0.024420269319030276
143,Melt(K),894.0,895.344236776589,1.344236776589014,0.1503620555468694
144,Melt(K),1043.0,1044.7456159455298,1.7456159455298348,0.1673649036941355
145,Melt(K),1201.0,1200.933509557416,0.06649044258392678,0.005536256668103807
146,Melt(K),1304.0,1304.3481516202598,0.34815162025984137,0.026698743884957143
147,Melt(K),1073.0,1074.0844013503677,1.0844013503676706,0.10106256760183314
148,Melt(K),999.0,999.1911533063615,0.191153306361457,0.019134465101246927
149,Melt(K),971.0,971.5026218107862,0.5026218107861951,0.05176331727973167
150,Melt(K),884.0,882.8208465355509,1.1791534644490866,0.1333884009557789
151,Melt(K),858.0,859.1492675285659,1.1492675285659288,0.13394726440162324
152,Melt(K),771.0,772.7654298412627,1.765429841262744,0.22897922714173044
153,Melt(K),908.0,897.1550076062402,10.844992393759753,1.1943824222202357
154,Melt(K),996.0,994.1703248992854,1.829675100714553,0.18370231934885053
155,Melt(K),996.0,997.1433340605976,1.1433340605975673,0.11479257636521747
156,Melt(K),911.0,909.6002753557278,1.399724644272169,0.15364705206061113
157,Melt(K),787.0,787.3390616087918,0.3390616087917806,0.04308279654279291
158,Melt(K),848.0,846.3450816048456,1.6549183951543682,0.19515547112669412
159,Melt(K),846.0,845.4947517859456,0.5052482140544043,0.059722011117541815
160,Melt(K),930.0,931.4800757543553,1.4800757543553118,0.1591479305758398
161,Melt(K),910.0,907.0615824699831,2.9384175300168636,0.32290302527657805
162,Melt(K),891.0,890.4004383446204,0.5995616553796026,0.06729087041297441
163,Melt(K),909.0,902.6970663047539,6.302933695246111,0.6933920456816396
164,Melt(K),957.0,957.6389453379904,0.6389453379904353,0.06676544806587613
165,Melt(K),971.0,971.3345300914467,0.33453009144670887,0.034452120643327346
166,Melt(K),991.0,987.2970022054226,3.7029977945774135,0.3736627441551372
